"","COUNTY","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"752","Madison County, Illinois",0,0.00456506215881435,0.012974160522769,0.0252333364841263,0.0325961964119037,0.0403588670574171,0.0594400787080402,0.0804533071510002,0.105588644309754,0.118058492886811,0.131020439563235,0.15777225731927,0.223018502983647,0.260495653678323,0.317174449960878,0.469131619684363,0.478260159119193,0.600311734389402,0.688229916652958,0.731268731268731,0.885114885114885,1,NA
"753","Winnebago County, Illinois",0,0.00620538353347681,0.0160719840915587,0.0303090113804375,0.0305059471641417,0.0507754423475587,0.0717365642147904,0.0967354192798224,0.113424189307625,0.12620768405198,0.156291526101688,0.187470459247805,0.253099787154125,0.253832845113734,0.355228302897314,0.469447602353825,0.521312267902742,0.631317368960587,0.707021091818375,0.723,0.874,1,NA
"754","Lawrence County, Illinois",0,0.00649227282049567,0.0182971135401728,0.0408185117967332,0.0418355195083571,0.0751579577700584,0.115295291956538,0.134303085299456,0.150290351671567,0.19375478793383,0.238149396998329,0.27910088101381,0.28156442831216,0.350522374961375,0.493714394088081,0.510185117967332,0.674012688588831,0.765,0.773418347724348,0.887,1,NA,NA
"755","Jo Daviess County, Illinois",0,0.00358909082330335,0.011066812053073,0.0242719388720543,0.0354224235560589,0.0385274481442594,0.0584933994564209,0.0824430907167876,0.107732058711662,0.121460928652322,0.125298401669925,0.160108219978895,0.237579806517389,0.259970554926387,0.320727978698613,0.46844167610419,0.486212224327206,0.611332545100323,0.686486376336036,0.702,0.852,1,NA
"756","Henry County, Illinois",0,0.00375860762314395,0.0113022866336977,0.0237413702016774,0.0359567047433975,0.0393541368927862,0.0579536133708757,0.0810128015521797,0.105522282966914,0.123617576161607,0.135953107726287,0.163260729974887,0.23186480727894,0.264032445050058,0.332917632174725,0.475223406730256,0.484796282311038,0.609612840433909,0.698677013668355,0.715284715284715,0.852147852147852,1,NA
"757","Stephenson County, Illinois",0,0.00572979361345753,0.0180513835059841,0.0335572248944787,0.0348445481335953,0.0627886231213374,0.0844356167003227,0.116420699354038,0.118191306483301,0.143965570522411,0.178437088774809,0.222684464587569,0.25678155697446,0.300675760401004,0.397630692557386,0.467337180746562,0.551227168682922,0.680698186303622,0.713,0.873,1,NA,NA
"758","Ford County, Illinois",0,0.00373665937199718,0.0112104265599606,0.0312948219948667,0.0390023583114268,0.054210559637228,0.0718376341367185,0.0904465057661257,0.118663896224969,0.127336466633197,0.160119139828906,0.192611983687426,0.268276714663355,0.269810834894117,0.383028115875994,0.478624830876527,0.551066964949925,0.638570155596542,0.721721721721722,0.722178049183719,0.870870870870871,1,NA
"759","DuPage County, Illinois",0,0.00144294215145851,0.00380676120001354,0.00792973116996413,0.0136837541515854,0.0207145832413476,0.0299213929047483,0.0310234719552523,0.0406798257867907,0.0533098692801823,0.0665446614867405,0.095389253615246,0.107427022568454,0.148028573354187,0.230943345751998,0.242971146790793,0.339841812262449,0.4177442513549,0.419233376885311,0.543512256821937,0.644644644644645,0.821821821821822,1
"760","Lake County, Illinois",0,0.00134457879778587,0.00367773062822854,0.00733501380054919,0.0126924423901263,0.0185865927036308,0.02391633523709,0.0267679524188597,0.0358874232217815,0.0456381160179411,0.0561045155207818,0.080179432849266,0.0849716321414435,0.122567040430255,0.186634120596385,0.193374465217799,0.265775872814559,0.329493570989408,0.347690045803253,0.437209244178359,0.551448551448551,0.74025974025974,1
"761","Marion County, Illinois",0,0.00654814703985982,0.021061198247862,0.0361532198371577,0.0442744935166602,0.0736021093689794,0.0978730670335026,0.118712065136936,0.129142984247358,0.162946600991474,0.196451887613782,0.235291475451028,0.259727609178386,0.308421716158686,0.428419377570982,0.478625462620281,0.608889925996088,0.711243947139914,0.729,0.89,1,NA,NA
"762","Piatt County, Illinois",0,0.00146092415344565,0.00749184502867532,0.0127540959904114,0.0194052157074277,0.0328136893902073,0.0451559159601917,0.0600894128175546,0.0741690155331306,0.098357088910104,0.121598054920726,0.14127091780317,0.168691658909761,0.266969142426074,0.291518614080354,0.433759553078856,0.501883523774419,0.563726271872107,0.671182502021729,0.738,0.895,1,NA
"763","Jersey County, Illinois",0,0.00486494702838908,0.00948280095121263,0.0237983117224776,0.0404741494127618,0.0424267357797818,0.0583916648164581,0.0859427893586931,0.112846628988289,0.140864995762199,0.143898450303041,0.176331583877156,0.268402892329765,0.29762053517375,0.3835148993504,0.523172781208379,0.563473064434919,0.702632092597123,0.772,0.912,1,NA,NA
"764","Livingston County, Illinois",0,0.00376574333671202,0.012349588881246,0.0281901111734033,0.0367404395611744,0.0463126765672165,0.0638915410442228,0.0858705258801309,0.107455377002456,0.125758320488,0.135188036155083,0.161446116871627,0.233851845438791,0.275279114324023,0.340729548557932,0.494899204536715,0.515095631514815,0.646956735722438,0.738738738738739,0.896896896896897,1,NA,NA
"765","Bureau County, Illinois",0,0.00393689283786543,0.0133987030343792,0.0291169179772009,0.0382502416763659,0.0520695184984596,0.0722433000256455,0.102359268652495,0.124336327762452,0.129335672405196,0.157231654583338,0.18334194013358,0.255934683740688,0.266369152878789,0.365669857767819,0.483151245463879,0.521522010591233,0.649661067435464,0.724685155098465,0.731731731731732,0.884884884884885,1,NA
"766","Saline County, Illinois",0,0.00937101080560946,0.0283594419066825,0.0285476396976831,0.0542034571992734,0.0801618229451246,0.0992288440094164,0.101747361247162,0.135944295209698,0.170834881892505,0.202037688238143,0.229842894312972,0.231286654886617,0.305534138339815,0.417552616638845,0.442660389047206,0.564834306213127,0.689870592836836,0.694,0.863,1,NA,NA
"767","Union County, Illinois",0,0.00640369848624716,0.0241347721176196,0.0338282437990777,0.0449574979539191,0.0597817994921241,0.0847963728931666,0.120990153309236,0.130818399816543,0.164191813120015,0.19898503394337,0.236703857583101,0.263087623083634,0.309584817782021,0.418611426778389,0.486410569612364,0.573709861657505,0.689872498534819,0.756,0.916,1,NA,NA
"768","Effingham County, Illinois",0,0.00335572453226149,0.0105751369394676,0.0225481419946153,0.0347275475500693,0.0400905830839044,0.0583956114277321,0.0812943435030216,0.104204711001727,0.114045597682328,0.130839648411761,0.158494405351504,0.215245608035774,0.244004534576143,0.327135082558062,0.433970021413276,0.462280627049496,0.56563893968435,0.630013408868412,0.658,0.806,1,NA
"769","Douglas County, Illinois",0,0.00343775471365238,0.0139187608164892,0.0286926120717866,0.040035009310987,0.0430463544282781,0.064896983308501,0.096493577657947,0.121777590091561,0.135423587833644,0.159281073596147,0.19076321937591,0.265455230774592,0.285977777777778,0.389096933054885,0.506922160148976,0.553718834849908,0.689308242748357,0.754178240803558,0.757,0.902,1,NA
"770","Schuyler County, Illinois",0,0.00514958456743573,0.0137327405231197,0.028080866700966,0.039938248734099,0.0486039417741982,0.0767880538793787,0.104600725942054,0.134002021805414,0.13571693219711,0.180826381260865,0.228047941505663,0.281669754229962,0.3033002049442,0.414679891659239,0.497354575768803,0.590896844119987,0.715421086428352,0.74,0.908,1,NA,NA
"771","Macoupin County, Illinois",0,0.00449179825549345,0.0125465405002451,0.0291906163813548,0.0384137538412181,0.0480460188986983,0.0674068662540184,0.0967822274747863,0.12855670947781,0.131942893628532,0.16127615122881,0.19137001993839,0.261785359045909,0.28253594310751,0.371103004448537,0.510698795029141,0.558624220489154,0.68400964838321,0.756427512527768,0.766233766233766,0.906093906093906,1,NA
"772","Tazewell County, Illinois",0,0.00286369824953965,0.00782864245360644,0.0181366614683927,0.0297853047005722,0.0395039682539683,0.0464740875320104,0.0684416853931705,0.0918932091666168,0.1166780077305,0.13162003968254,0.147798405366532,0.205207347200388,0.275181051587302,0.30057123599017,0.465128105453708,0.486527281746032,0.590122199054256,0.682287327313643,0.724,0.883,1,NA
"773","Henderson County, Illinois",0,0.0026493412462972,0.013151864651474,0.0304454218592536,0.0434365732378977,0.0496725423252108,0.0803930935641125,0.114216825400034,0.13369902111624,0.150916962573089,0.182162851950746,0.208694440226391,0.273552300042366,0.295605507770738,0.38486793134441,0.486810711976275,0.54652879167406,0.715708976619421,0.727272727272727,0.887112887112887,1,NA,NA
"774","De Witt County, Illinois",0,0.00421451892109186,0.0119824413987245,0.0252248176874342,0.0339591139240506,0.0394719798986457,0.0603894666572655,0.0790574446174221,0.0989066086575474,0.123992405063291,0.137399344192388,0.156116423267725,0.225446661722538,0.27056253164557,0.322708141887748,0.486901518987342,0.513629148429358,0.636474511174655,0.70655989345315,0.731,0.877,1,NA
"775","Clinton County, Illinois",0,0.0031460366351107,0.00839713116776068,0.020169023197796,0.0287238065058586,0.0382494237534878,0.0447122980303295,0.0643855537605107,0.0880161093139858,0.107113350552127,0.125847237851139,0.13340652674997,0.179808887311137,0.274212020572607,0.290042581584375,0.448545473630898,0.517393424724008,0.591426853854141,0.703908502739475,0.769,0.906,1,NA
"776","Edgar County, Illinois",0,0.00772342982328355,0.0195837227969586,0.0300017676767677,0.0387270425572197,0.0545181761712437,0.0798027160469334,0.10445998992627,0.108734217171717,0.131513941628604,0.163674867271679,0.1963602495832,0.246582575757576,0.279600514993677,0.388772679004316,0.454198358585858,0.531493163790926,0.64287115607474,0.703,0.877,1,NA,NA
"777","Shelby County, Illinois",0,0.00483344408953686,0.0153340155284504,0.0334064865574872,0.0398803387610246,0.0529326896791521,0.0779436873562536,0.118332829893681,0.133023680296841,0.14521414180602,0.182539954202031,0.219969953790519,0.282374210690476,0.299490375431486,0.430122609622118,0.501225376195607,0.598397866861513,0.723563054040158,0.749250749250749,0.907092907092907,1,NA,NA
"778","Brown County, Illinois",0,0.00420621529973513,0.0226312391004232,0.0324870012644989,0.0344282511210762,0.0512600007733207,0.0818531606208932,0.100608905969148,0.119661434977578,0.139980407690386,0.158006152206981,0.177822327903536,0.255070758783504,0.267330717488789,0.331102533199233,0.506281390134529,0.589670105060798,0.705438993487918,0.74559309984971,0.747,0.907,1,NA
"779","Hancock County, Indiana",0,0.0020870420259098,0.0067364491390401,0.0143174334810508,0.0250168888801888,0.0402364303345202,0.0440318176421702,0.0586183645010211,0.0787644562868063,0.10307039671403,0.122663778421583,0.143825240413154,0.179158635477749,0.276367059608797,0.30064347619613,0.451001626142622,0.520531877003443,0.612205567192865,0.693505602182254,0.76,0.894,1,NA
"780","Howard County, Indiana",0,0.00857514762367029,0.0187163416516969,0.0309237319511292,0.0379740418949535,0.0584725644629868,0.0897503195444459,0.118747130692336,0.122865849250359,0.152678877782976,0.188688325667974,0.222784600330506,0.266229544613106,0.290720712953871,0.404489198677989,0.501345057386153,0.583602491713982,0.717438646011047,0.771,0.901,1,NA,NA
"781","Johnson County, Indiana",0,0.00219804101834839,0.00771000091924077,0.0160901488742545,0.0279654520158097,0.0402400489895897,0.0421646366369967,0.0610368839409019,0.0782591189689346,0.102704153098089,0.131385921247019,0.134405388854868,0.186934751566541,0.278834596740818,0.280774035517453,0.437224170390713,0.495115737905695,0.564830166028206,0.659674584137937,0.74,0.884,1,NA
"782","LaGrange County, Indiana",0,0.00331646349336828,0.0110858106907769,0.0258248877960929,0.041514024968498,0.0478091516450271,0.0659684156108043,0.102253465979553,0.128059485912081,0.15269355855288,0.171791046354066,0.224637222610733,0.305189965964957,0.323532970171761,0.443935660543734,0.521464767427203,0.59544312546454,0.697248044518305,0.771402304739579,0.782,0.907,1,NA
"783","St Joseph County, Indiana",0,0.00554471174572037,0.0155563092434862,0.0308965605749487,0.031997176830119,0.0525127528551529,0.0752504916756264,0.104582928064585,0.109144507186858,0.134353822145661,0.164564891200553,0.196883910219432,0.237632186858316,0.261261146695907,0.359066587208953,0.438416067761807,0.493796133981566,0.604721727435566,0.668418010334846,0.682,0.842,1,NA
"784","Jasper County, Indiana",0,0.00289426343924392,0.00849926973275749,0.0217023243427313,0.0373966209804876,0.0474522186341347,0.0562523921824636,0.0860545587186197,0.111767098662564,0.144033866070098,0.152071283339313,0.17992772356651,0.254307566432122,0.311615357014711,0.376820982764077,0.537200215285253,0.581203127079484,0.717729920393338,0.781,0.781018377516327,0.898,1,NA
"785","Grant County, Indiana",0,0.00712532714819074,0.021784645894512,0.0389136,0.0467955587910742,0.0750708413523574,0.110146565074723,0.128804923076923,0.151119824134744,0.18842782025638,0.236701724161101,0.271578830769231,0.278888576657587,0.362775701692867,0.484442782510089,0.488823753846154,0.655317391892296,0.737,0.893,1,NA,NA,NA
"786","Hamilton County, Indiana",0,0.000866826432771719,0.00278289196692163,0.00606761328049481,0.0107554096053133,0.0171081961478524,0.0254045730985904,0.0355743295320634,0.0360885733603786,0.0460423387706503,0.0585377136482165,0.0856543984201745,0.119083840432725,0.136221407022292,0.232082715151537,0.249408384043272,0.338533716359436,0.429496695704684,0.439317106152806,0.5555480760349,0.666666666666667,0.834834834834835,1
"787","Fountain County, Indiana",0,0.00365581497389425,0.0156344368176517,0.0330802783493551,0.0436702180376611,0.0574523815816963,0.0900508400502411,0.116767798370518,0.136871159563925,0.145721637498906,0.190986210340374,0.226366765625478,0.286030475718533,0.306802007412336,0.421000032002764,0.510147547076313,0.598045591364079,0.722207569881576,0.763,0.907,1,NA,NA
"788","Benton County, Indiana",0,0.00462560399509078,0.0143466594453458,0.0291295368579037,0.041188322368421,0.0501475028200042,0.0825964234846617,0.113101175967712,0.132631578947368,0.137236853815693,0.176557957323916,0.224114315317317,0.278215460526316,0.301549943597361,0.412574719627544,0.493569078947368,0.600689179078922,0.700249735188496,0.735,0.879,1,NA,NA
"789","Jackson County, Indiana",0,0.00470244879421218,0.018414698960546,0.0347214106368105,0.0407231584015407,0.0566273929992342,0.0875431796488121,0.113880093019069,0.135101829561868,0.152394446280097,0.186793854168649,0.225471069809133,0.287171641791045,0.31103135399129,0.432827796860536,0.513625421280693,0.623105455429368,0.752969575744679,0.762,0.907,1,NA,NA
"790","Steuben County, Indiana",0,0.0032213277557622,0.0106484272073346,0.0259934967477097,0.0430017157289884,0.0463950482487723,0.0697169160589203,0.100850163216668,0.133412928984717,0.135614017432199,0.171632235147095,0.209584898573499,0.275105238741602,0.291314853805095,0.40306900800969,0.479980216343853,0.558016682519665,0.64790511627452,0.717282717282717,0.861138861138861,1,NA,NA
"791","LaPorte County, Indiana",0,0.00511561239096563,0.0175493969137439,0.0345830753549083,0.0357112702600829,0.054953661298605,0.0817603107669195,0.111832652858163,0.123161703731625,0.141044370146717,0.176178591263781,0.20665249693117,0.267412740294007,0.273659939170929,0.3836531202621,0.491990702349541,0.568105781939814,0.683939014130476,0.746,0.882,1,NA,NA
"792","Ohio County, Indiana",0,0.00477327663558841,0.0176251771839744,0.0328139605140309,0.0395956170703576,0.0482865885869492,0.078213809976192,0.113582443280059,0.137854786620531,0.140371859466431,0.174989514498579,0.216216956070397,0.282681696146848,0.296602191464821,0.400305456026161,0.538828835063437,0.64099475491126,0.791,0.933,1,NA,NA,NA
"793","Warren County, Indiana",0,0.00200262902839808,0.00832198329442668,0.0160122392231595,0.0313247929431479,0.0460220389066732,0.046724909193931,0.0702334857451137,0.0961921408932958,0.123793915263998,0.146344742674218,0.167019572476415,0.246373670676095,0.291176188131002,0.335100296423323,0.49894299433637,0.545736457004287,0.648113636207611,0.718163795013432,0.723,0.858,1,NA
"794","Owen County, Indiana",0,0.00617472991394961,0.0195095822150527,0.0364467700098449,0.0382829620710415,0.0630328313122087,0.102167394578845,0.130344370860927,0.131435518138468,0.160901626899997,0.210447321249234,0.245044736998994,0.28028597230584,0.333003052953998,0.465267327461056,0.504605900060205,0.63481626271465,0.757,0.757728881999276,0.906,1,NA,NA
"795","Cass County, Indiana",0,0.0050043902964855,0.0146998782212964,0.0330379077799521,0.0464195159626632,0.0659092764988498,0.0997928858459775,0.142135790612948,0.142430613620777,0.189075808493944,0.229472370818041,0.263752284785069,0.28887516958583,0.350236950111972,0.490833441414392,0.507066076228513,0.648548207609864,0.751784622603463,0.755755755755756,0.897897897897898,1,NA,NA
"796","Floyd County, Indiana",0,0.00415044693762354,0.0118353989178959,0.0222348605455862,0.0295997757847534,0.0366320726647541,0.0522170432666524,0.0707826182247939,0.0884286837475183,0.10827952167414,0.11515211223166,0.139768314306275,0.194943454393567,0.240340059790732,0.280551267175047,0.42414047689321,0.442057050323867,0.541160360318284,0.623607071179762,0.677,0.821,1,NA
"797","Franklin County, Indiana",0,0.00304387380361507,0.0119837439012814,0.0234972825614902,0.0437636435234033,0.0454075139036782,0.0618801465456949,0.0881562376387883,0.124673614479002,0.142503103704305,0.167868522270369,0.195544066281541,0.27754791744387,0.29142608073539,0.39244024441818,0.509973036099162,0.58290487675218,0.681962977810537,0.752752752752753,0.88988988988989,1,NA,NA
"798","Greene County, Indiana",0,0.00650290380918106,0.0194041753516554,0.0369132439829437,0.0377248722316865,0.0607283614746026,0.0885687280898354,0.124423297458989,0.132651618398637,0.160906565014281,0.198729421886261,0.232747654810647,0.286293015332198,0.317102198287628,0.444710464607982,0.518126064735945,0.639272917816274,0.75198203852766,0.777,0.924,1,NA,NA
"799","Jennings County, Indiana",0,0.00566888845965063,0.0197605055927924,0.0413706396759326,0.0435088173287112,0.0569979114595124,0.0884033538242977,0.122765752788584,0.141365572901862,0.162475848457701,0.213850610766536,0.251923535517481,0.298173642641284,0.352457705773189,0.486617531707009,0.526570077349888,0.665375416645532,0.776223776223776,0.915084915084915,1,NA,NA,NA
"800","Clay County, Indiana",0,0.00647359350770757,0.0180945921851315,0.0379671291554046,0.0380392156862745,0.0606948288957007,0.0876770442963153,0.124217741345005,0.130817790530846,0.152627618555985,0.180040277685154,0.223513744731788,0.287706360593018,0.309326816459668,0.445912182031423,0.51909612625538,0.635493762509212,0.746962806610475,0.776,0.921,1,NA,NA
"801","Crawford County, Indiana",0,0.01071915450094,0.0276351473483388,0.0392111427977403,0.061518204911908,0.107249218814364,0.130547838192954,0.13415066929763,0.171873628368977,0.212739195235223,0.282318475748713,0.288234653501289,0.323969792135486,0.437988375285314,0.525747494600727,0.588184479006652,0.728775771698018,0.793206793206793,0.94005994005994,1,NA,NA,NA
"802","Gibson County, Indiana",0,0.00335792850025004,0.0142207490094047,0.0293471074347056,0.0435887203799022,0.0481909318912091,0.0713829756730746,0.1076370714881,0.141639496201652,0.142285136669556,0.18443231822932,0.2255458014994,0.290337122180355,0.290625452282094,0.394070908195007,0.520203240595157,0.583461332833482,0.707643555251069,0.778778778778779,0.902902902902903,1,NA,NA
