"","COUNTY","alpha","gamma","Gini"
"2363","Rio Blanco County, Colorado",0.649801763842251,0.441446377786042,0.442844318580067
"2364","Rio Grande County, Colorado",0.628047647187877,0.527393989545247,0.494057707703009
"2365","Ripley County, Indiana",0.504034474452224,0.493738618412383,0.448511006466104
"2366","Ripley County, Missouri",0.562528067922371,0.522217094783521,0.479151422035975
"2367","Ritchie County, West Virginia",0.590167474606386,0.535467409340025,0.49328198398364
"2368","Riverside County, California",0.663743729495359,0.5185521383113,0.494030143451799
"2369","Roane County, Tennessee",0.78811881770251,0.502916444967913,0.50402600017626
"2370","Roane County, West Virginia",0.808352307038285,0.511917630659442,0.512746952338355
"2371","Roanoke city, Virginia",0.592603197587696,0.61922972530011,0.556960216761913
"2372","Roanoke County, Virginia",0.515589076717601,0.543865493731884,0.486408605941367
"2373","Roberts County, South Dakota",0.645858083997758,0.476968556332015,0.463935281371058
"2374","Robertson County, Kentucky",0.824391718494581,0.382376580094522,0.442457840862845
"2375","Robertson County, Tennessee",0.561637037823526,0.424741104573926,0.41543819802451
"2376","Robertson County, Texas",0.760801987046431,0.510559123515022,0.504529488168116
"2377","Robeson County, North Carolina",0.834876354599257,0.502723836780133,0.511114528940697
"2378","Rock County, Minnesota",0.600169445692884,0.52505199759116,0.487704085314533
"2379","Rock County, Wisconsin",0.495585441522484,0.544293094954932,0.483159714664364
"2380","Rock Island County, Illinois",0.613991637145676,0.525780804399712,0.4905717089511
"2381","Rockbridge County, Virginia",0.502500947141698,0.527525602038285,0.472087771113886
"2382","Rockcastle County, Kentucky",0.922125564515572,0.438076065853643,0.4878487121893
"2383","Rockdale County, Georgia",0.627013179237311,0.46190962683292,0.451052360025925
"2384","Rockingham County, New Hampshire",0.493443161251785,0.552200963095179,0.488714421640994
"2385","Rockingham County, North Carolina",0.701778929661983,0.484357726699792,0.478367439099506
"2386","Rockingham County, Virginia",0.538327222050539,0.514747830877316,0.469558239735506
"2387","Rockland County, New York",0.64278777367531,0.590032181781482,0.541504091802659
"2388","Rockwall County, Texas",0.488435130836703,0.545760756432864,0.482971762264737
"2389","Roger Mills County, Oklahoma",0.640389125861463,0.588359263932646,0.539886139986882
"2390","Rogers County, Oklahoma",0.517796921284284,0.537291809239877,0.481970008048248
"2391","Rolette County, North Dakota",1.1668216370276,0.445228409765596,0.527038685814638
"2392","Rooks County, Kansas",0.549357949360027,0.527772975638229,0.480733509118904
"2393","Roosevelt County, Montana",0.805014336183353,0.50091743514066,0.505426597750493
"2394","Roosevelt County, New Mexico",0.84485360439205,0.449588838766611,0.481734204217366
"2395","Roscommon County, Michigan",0.561846175120676,0.585946150183937,0.525989229556309
"2396","Roseau County, Minnesota",0.28656258768003,0.673094413036657,0.558915347416616
"2397","Rosebud County, Montana",0.82225138567126,0.41137803878803,0.457137674869083
"2398","Ross County, Ohio",0.694602185275787,0.47513501046968,0.4714100654917
"2399","Routt County, Colorado",0.460563610194588,0.674958962530409,0.586620198920785
"2400","Rowan County, Kentucky",0.825377932597518,0.520095146421216,0.520425278693138
"2401","Rowan County, North Carolina",0.652979995717989,0.505019496259401,0.483249641185662
"2402","Runnels County, Texas",0.605434420388653,0.556086000771223,0.510587007401347
"2403","Rush County, Indiana",0.669015643489423,0.458017085333786,0.456382647794454
"2404","Rush County, Kansas",0.673925812123848,0.445580280762685,0.449804178067759
"2405","Rusk County, Texas",0.684800343617267,0.50584630617667,0.489172389118377
"2406","Rusk County, Wisconsin",0.584042928166657,0.492157437705439,0.462541936626303
"2407","Russell County, Alabama",0.757143950003299,0.461126282605887,0.473734662629347
"2408","Russell County, Kansas",0.46050133108569,0.594003462674683,0.515900072950356
"2409","Russell County, Kentucky",0.724834030962696,0.563577026600434,0.53438868992633
"2410","Russell County, Virginia",0.809201993038424,0.492059161990373,0.500685059831126
"2411","Rutherford County, North Carolina",0.614759323903872,0.537465399847027,0.498830459065745
"2412","Rutherford County, Tennessee",0.594772725793403,0.453621625659053,0.439785119836059
"2413","Rutland County, Vermont",0.636073556769367,0.496154077304671,0.474512504243299
"2414","Sabine County, Texas",0.74742904912725,0.524331683560512,0.511292596517927
"2415","Sabine Parish, Louisiana",0.804748663581122,0.554676865524378,0.539849785885853
"2416","Sac County, Iowa",0.576599555920652,0.486816098818519,0.457632911618253
"2417","Sacramento County, California",0.705908683784574,0.523701679510456,0.504331035989608
"2418","Sagadahoc County, Maine",0.598173690342936,0.489137496572851,0.463135096479351
"2419","Saginaw County, Michigan",0.641083548247742,0.574279619055076,0.529503067820467
"2420","Saguache County, Colorado",0.598654989430633,0.634482531409185,0.570275416889073
"2421","Salem city, Virginia",0.576997425782528,0.550201643222964,0.501625305561812
"2422","Salem County, New Jersey",0.684326586977186,0.496404567365068,0.483006459605608
"2423","Saline County, Arkansas",0.564242781569949,0.430924060152084,0.419733978012288
"2424","Saline County, Illinois",0.726969807669267,0.557896988756635,0.530746782778408
"2425","Saline County, Kansas",0.415491289834098,0.57336368017916,0.491292199512798
"2426","Saline County, Missouri",0.578079865743713,0.517616326753175,0.478705707899976
"2427","Saline County, Nebraska",0.685027622707763,0.38025586635089,0.414971668270019
"2428","Salt Lake County, Utah",0.500387226970501,0.584275336545208,0.514722655322506
"2429","Saluda County, South Carolina",0.725303756788825,0.48536879595244,0.482978386938593
"2430","Sampson County, North Carolina",0.666285784905679,0.515975084380279,0.49273606003317
"2431","San Augustine County, Texas",0.876585579928567,0.524014556181042,0.530326633993372
"2432","San Benito County, California",0.591492179562871,0.489536733104575,0.462175848382391
"2433","San Bernardino County, California",0.689330112613182,0.501646735218212,0.487215753133673
"2434","San Diego County, California",0.617757263078992,0.610673588207552,0.553766248641712
"2435","San Francisco County, California",0.699539694759034,0.735546661437428,0.671639609526306
"2436","San Jacinto County, Texas",0.549594782383411,0.663015510213503,0.587943531543411
"2437","San Joaquin County, California",0.683438291207056,0.521370305090998,0.499152445063448
"2438","San Juan County, New Mexico",0.761037257302899,0.497507358288531,0.496373189666566
"2439","San Juan County, Utah",0.944606863777377,0.443734381122568,0.494353998636671
"2440","San Juan County, Washington",0.379209028933379,0.804048709860782,0.713982957201498
"2441","San Luis Obispo County, California",0.579149014930508,0.618152827360574,0.554135032414571
"2442","San Mateo County, California",0.468877821020485,0.742543732578907,0.654335805672521
"2443","San Miguel County, Colorado",0.437183114815073,0.747610700499569,0.656095948666847
"2444","San Miguel County, New Mexico",0.893510034019219,0.571967633660308,0.563447062384325
"2445","San Patricio County, Texas",0.587167143248025,0.527077282212829,0.486870413837041
"2446","San Saba County, Texas",0.562996058697215,0.561445330501193,0.50756879034012
"2447","Sanborn County, South Dakota",0.448827109875264,0.562767662818538,0.488876842339846
"2448","Sanders County, Montana",0.584620892129271,0.551619711541374,0.503927220520601
"2449","Sandoval County, New Mexico",0.67791253113686,0.477924965590098,0.470224607316399
"2450","Sandusky County, Ohio",0.652455910236231,0.452756661992183,0.450151281589049
"2451","Sangamon County, Illinois",0.643172596188818,0.562643035145179,0.521340273647322
"2452","Sanilac County, Michigan",0.552890224569963,0.556450241494911,0.502168214885494
"2453","Sanpete County, Utah",0.549112431014096,0.475116821033281,0.44472214385556
"2454","Santa Barbara County, California",0.563428791767491,0.659919944327744,0.587080631542608
"2455","Santa Clara County, California",0.536834012042741,0.692820324529906,0.61334561487349
"2456","Santa Cruz County, Arizona",0.723763991430572,0.574756233076282,0.542134922053492
"2457","Santa Cruz County, California",0.670877742790414,0.612803220007727,0.562948923240233
"2458","Santa Fe County, New Mexico",0.552805533906993,0.675476742926241,0.599480325981282
"2459","Santa Rosa County, Florida",0.521328137132688,0.561246241563423,0.500410347139829
"2460","Sarasota County, Florida",0.407206753700224,0.731959546281661,0.636026620824702
"2461","Saratoga County, New York",0.322526489235094,0.691245940262622,0.582684758380622
"2462","Sargent County, North Dakota",0.562217525620798,0.480297278421999,0.450635456684327
"2463","Sarpy County, Nebraska",0.560407045983146,0.387533340759572,0.393207896152468
"2464","Sauk County, Wisconsin",0.522266656009252,0.494789108160067,0.452744283191918
"2465","Saunders County, Nebraska",0.544310027604242,0.47292002260525,0.442350184363942
"2466","Sawyer County, Wisconsin",0.537677077676111,0.553052074796339,0.497061572760293
"2467","Schenectady County, New York",0.62599120651772,0.535917872595154,0.499614483244613
"2468","Schleicher County, Texas",0.973483041135115,0.506194235338065,0.53324347052673
"2469","Schley County, Georgia",0.819847732986325,0.474562584516917,0.491964645987536
"2470","Schoharie County, New York",0.600095651829575,0.512244457513338,0.478906007075513
"2471","Schoolcraft County, Michigan",0.72451691760909,0.508732494650616,0.497569704989326
"2472","Schuyler County, Illinois",0.58414191793392,0.479456518333511,0.454216929741211
"2473","Schuyler County, Missouri",0.734298827040853,0.44097011825377,0.458030370509018
"2474","Schuyler County, New York",0.637476442364782,0.502633494092014,0.479006516807289
"2475","Schuylkill County, Pennsylvania",0.561081142107927,0.540673500890465,0.492020917182278
"2476","Scioto County, Ohio",0.85774232292679,0.530338126593454,0.531586999214835
"2477","Scotland County, Missouri",0.754181236312479,0.489154315229705,0.490097910737802
"2478","Scotland County, North Carolina",0.878763375026879,0.502453465088971,0.517519174666043
"2479","Scott County, Illinois",0.641693469428289,0.49370789407971,0.473907868578578
"2480","Scott County, Indiana",0.572395351289071,0.442569025587308,0.428536751433163
"2481","Scott County, Iowa",0.592221300012335,0.544276432892538,0.499896544835435
"2482","Scott County, Kansas",0.459665233020225,0.558709591150065,0.487664921791199
"2483","Scott County, Kentucky",0.656354369088889,0.438284369757531,0.442196906122797
"2484","Scott County, Minnesota",0.464105363093467,0.531571270504306,0.467914917372829
"2485","Scott County, Mississippi",0.749926636297703,0.480397469392933,0.484042845545071
"2486","Scott County, Missouri",0.566919088547943,0.57536490797623,0.518680497422995
"2487","Scott County, Tennessee",0.765992030588312,0.505684171365691,0.502271564744629
"2488","Scott County, Virginia",0.766199069679459,0.521767655770072,0.512535655241731
"2489","Scotts Bluff County, Nebraska",0.59787678040095,0.489575279423602,0.463368332098887
"2490","Screven County, Georgia",0.860672791627905,0.482696302409905,0.503123605570528
"2491","Scurry County, Texas",0.484838993283765,0.579653575826046,0.508455565466678
"2492","Searcy County, Arkansas",0.718377929304153,0.542565720616366,0.518931098913512
"2493","Sebastian County, Arkansas",0.605147079451861,0.617969400641369,0.557751609124919
"2494","Sedgwick County, Colorado",0.575697060455307,0.550199160722411,0.501405740052085
"2495","Sedgwick County, Kansas",0.503688202813596,0.622118058763522,0.546127345854134
"2496","Seminole County, Florida",0.586065265013023,0.59259834735778,0.534916360537372
"2497","Seminole County, Georgia",0.719580641369011,0.560990099660855,0.531801801343666
"2498","Seminole County, Oklahoma",0.663087109545679,0.548690883737727,0.514542690157774
"2499","Seneca County, New York",0.630243359070687,0.509450047590103,0.482275146477848
"2500","Seneca County, Ohio",0.641803748606607,0.446139142205911,0.444156107916927
"2501","Sequatchie County, Tennessee",0.724511406997181,0.492089317020203,0.487025868288722
"2502","Sequoyah County, Oklahoma",0.68011593578546,0.545409158867218,0.514938117702821
"2503","Sevier County, Arkansas",0.646458637632631,0.467834292209874,0.458317994546261
"2504","Sevier County, Tennessee",0.503391918223106,0.577831164848411,0.510148083935955
"2505","Sevier County, Utah",0.60062936251592,0.518142119416574,0.483022818260546
"2506","Seward County, Kansas",0.584508809437218,0.446486834668712,0.433356437960472
"2507","Seward County, Nebraska",0.511801496741841,0.519651362672551,0.468141740320555
"2508","Shackelford County, Texas",0.306935224391853,0.863027979572206,0.783906870603245
"2509","Shannon County, Missouri",0.739322176432464,0.535711704542079,0.517537858210711
"2510","Sharkey County, Mississippi",0.617551695521504,0.578416512816594,0.528958900339237
"2511","Sharp County, Arkansas",0.586332707616687,0.509837397635245,0.47483492219645
"2512","Shasta County, California",0.642316336739132,0.567066321915572,0.524413226478212
"2513","Shawano County, Wisconsin",0.559587791855511,0.477791780842514,0.448489106880991
"2514","Shawnee County, Kansas",0.627769411563056,0.505113933962183,0.478958496247407
"2515","Sheboygan County, Wisconsin",0.4613266684629,0.537959796210586,0.47215831176178
"2516","Shelby County, Alabama",0.523079451368217,0.550876974916935,0.492924421634607
"2517","Shelby County, Illinois",0.596173199821778,0.475716759159852,0.454043910616022
"2518","Shelby County, Indiana",0.590159871514932,0.454670797970631,0.439550063670128
"2519","Shelby County, Iowa",0.579563203518255,0.523473188003422,0.483032140849691
"2520","Shelby County, Kentucky",0.603115279273369,0.524345249667137,0.48772143694108
"2521","Shelby County, Missouri",0.649906234328782,0.490851575744732,0.473503544086476
"2522","Shelby County, Ohio",0.458616152214531,0.535076315014064,0.469493311775169
"2523","Shelby County, Tennessee",0.668162677066081,0.641142629226357,0.585091095588301
"2524","Shelby County, Texas",0.665930045814771,0.598305266566038,0.551136105833577
"2525","Shenandoah County, Virginia",0.595458311600761,0.490493925002156,0.463531231301253
"2526","Sherburne County, Minnesota",0.536688456537926,0.436161010751356,0.417323788446192
"2527","Sheridan County, Kansas",0.389822333554856,0.578550736497036,0.490858728190945
"2528","Sheridan County, Montana",0.680049779696908,0.528353086453664,0.50327841914528
"2529","Sheridan County, Nebraska",0.613290404732454,0.486617414900372,0.464238418779917
"2530","Sheridan County, Wyoming",0.42896267804083,0.641182699199405,0.551151979840694
"2531","Sherman County, Kansas",0.438981474989996,0.543364221608952,0.472068466618967
"2532","Sherman County, Nebraska",0.564476618705431,0.485866990335259,0.45473881952087
"2533","Sherman County, Oregon",0.843135948651904,0.55020048602872,0.542287353449637
"2534","Sherman County, Texas",0.438065039889933,0.597992116611591,0.515410380565237
"2535","Shiawassee County, Michigan",0.606583465929723,0.490424567205449,0.465507331351155
"2536","Shoshone County, Idaho",0.64218682613744,0.507624785836501,0.483118016276547
"2537","Sibley County, Minnesota",0.567450618669434,0.446102520960872,0.429749388975238
"2538","Sierra County, California",0.741134218565898,0.536741440153265,0.518501124578745
"2539","Sierra County, New Mexico",0.705139741536166,0.50671573932001,0.493109006064237
"2540","Silver Bow County, Montana",0.734604271708548,0.549259236789958,0.525949090695068
"2541","Simpson County, Kentucky",0.714468706046778,0.462995664293297,0.467487490169401
"2542","Simpson County, Mississippi",0.797904373889811,0.510974736778903,0.510560711598506
"2543","Sioux County, Iowa",0.450624350639862,0.548254418572642,0.477971413502003
"2544","Sioux County, North Dakota",0.991815662870725,0.424502771322204,0.491640037494603
"2545","Siskiyou County, California",0.636455750636041,0.573656345683114,0.528334473682286
"2546","Sitka, Alaska",0.524893176376043,0.521222042300586,0.471668518941188
"2547","Skagit County, Washington",0.584626023784866,0.557835566845956,0.508467339076834
"2548","Skamania County, Washington",0.715306569867276,0.568510784309903,0.536462529579237
"2549","Smith County, Kansas",0.746472501241883,0.483197139455959,0.485175467760395
"2550","Smith County, Mississippi",0.824291585085495,0.551059662675335,0.540209359089123
"2551","Smith County, Tennessee",0.658015924231875,0.498356639680541,0.479764088221124
"2552","Smith County, Texas",0.570624048660908,0.630883595706964,0.563345209180267
"2553","Smyth County, Virginia",0.672421786554854,0.509007935307818,0.489162308598454
"2554","Snohomish County, Washington",0.606898342697431,0.481413367075187,0.459701531996715
"2555","Snyder County, Pennsylvania",0.543994114501431,0.477067459734951,0.445016721210925
"2556","Socorro County, New Mexico",0.9002231472677,0.466337759430479,0.499853189755581
"2557","Solano County, California",0.676192353296755,0.457315240675685,0.457258269065168
"2558","Somerset County, Maine",0.67941728482066,0.498616007470237,0.483592270020465
"2559","Somerset County, Maryland",0.856627623953996,0.480383911614757,0.5011514663952
"2560","Somerset County, New Jersey",0.47972527375483,0.666994174749457,0.581940565786079
"2561","Somerset County, Pennsylvania",0.598310562890351,0.498815920515482,0.469557787563519
"2562","Somervell County, Texas",0.59188959188856,0.560601444875553,0.511684888102748
"2563","Sonoma County, California",0.504646000485468,0.596934853662979,0.525540226475843
"2564","Southampton County, Virginia",0.782320312096153,0.438177211653197,0.464854134464003
"2565","Southeast, Alaska",0.786620218313688,0.307202211878844,0.39881077436879
"2566","Spalding County, Georgia",0.718072309622385,0.530495681432475,0.510769244495215
"2567","Spartanburg County, South Carolina",0.612031118622207,0.573410372435133,0.524366425815053
"2568","Spencer County, Indiana",0.56319488469961,0.426034377946982,0.416542379651287
"2569","Spencer County, Kentucky",0.626278352145419,0.377807956067391,0.401690775854625
"2570","Spink County, South Dakota",0.589584038050962,0.546993197068147,0.501406727790918
"2571","Spokane County, Washington",0.629008631883791,0.561976854995764,0.51863444125456
"2572","Spotsylvania County, Virginia",0.611573287287086,0.416717213664532,0.420785463129628
"2573","St Bernard Parish, Louisiana",0.730256082762174,0.46600628437818,0.472031027711037
"2574","St Charles County, Missouri",0.451167863487202,0.453248474467323,0.41033148020951
"2575","St Charles Parish, Louisiana",0.668664668247955,0.485255431080482,0.473213232942905
"2576","St Clair County, Alabama",0.696899117952999,0.431074794198816,0.445548557604371
"2577","St Clair County, Illinois",0.780551380546826,0.509649330612859,0.507047268340486
"2578","St Clair County, Michigan",0.62265358724457,0.514935678848941,0.484651334209547
"2579","St Clair County, Missouri",0.717530544902489,0.540991172677424,0.517733152722972
"2580","St Croix County, Wisconsin",0.494097037699225,0.485930479716675,0.441207165537868
"2581","St Francis County, Arkansas",0.723427860307414,0.52549604923374,0.508299109945931
"2582","St Francois County, Missouri",0.63384509958003,0.509178559243974,0.482715411563077
"2583","St Helena Parish, Louisiana",0.882535496632812,0.420170388462215,0.472007505180377
"2584","St James Parish, Louisiana",0.805638084276588,0.424784188845708,0.461468501091908
"2585","St John the Baptist Parish, Louisiana",0.65309002149728,0.456164053574009,0.452341539032541
"2586","St Johns County, Florida",0.525446597833957,0.690810031292285,0.610032949566959
"2587","St Joseph County, Indiana",0.587245933300735,0.585306081278704,0.529479977236598
"2588","St Joseph County, Michigan",0.538496381965841,0.52840857213132,0.479250913392273
"2589","St Landry Parish, Louisiana",0.901749092181555,0.542221510649063,0.545232060500431
"2590","St Lawrence County, New York",0.683097564661807,0.519925934225801,0.498136470230831
"2591","St Louis city, Missouri",0.761750592702953,0.625448673016698,0.584740356640423
"2592","St Louis County, Minnesota",0.616761271864663,0.556649533570061,0.512824897912313
"2593","St Louis County, Missouri",0.540437515144736,0.668693781115732,0.591765236858097
"2594","St Lucie County, Florida",0.533816809482782,0.625464817811862,0.553471688343906
"2595","St Martin Parish, Louisiana",0.675955052516525,0.542927386562362,0.512566557712029
"2596","St Mary Parish, Louisiana",0.644368650368346,0.597225864269174,0.54719699011918
"2597","St Mary's County, Maryland",0.684548970044211,0.394293713287065,0.422506053780634
"2598","St Tammany Parish, Louisiana",0.604408852916154,0.587600816751251,0.533881448144547
"2599","Stafford County, Kansas",0.511164261897383,0.571328764997662,0.506397568975011
"2600","Stafford County, Virginia",0.624945542581679,0.367615942580041,0.395841258587082
"2601","Stanislaus County, California",0.614864854441438,0.550637874873294,0.508190943487702
"2602","Stanley County, South Dakota",0.524274467545825,0.538840942684229,0.484255955600529
"2603","Stanly County, North Carolina",0.642917785075781,0.507544209638319,0.483190159642469
"2604","Stanton County, Kansas",0.40736913931305,0.59295232472657,0.505932879428499
"2605","Stanton County, Nebraska",0.514041044569449,0.44943742843834,0.421058307814307
"2606","Stark County, Illinois",0.592878399868315,0.544823551994846,0.500398342588227
"2607","Stark County, North Dakota",0.465539709733531,0.590944191660785,0.514252230269361
"2608","Stark County, Ohio",0.603616194482556,0.549910971678946,0.505829447975321
"2609","Starke County, Indiana",0.558473672735207,0.472014959423723,0.444501206590764
"2610","Starr County, Texas",0.97218864080793,0.415730165888553,0.484171085453895
"2611","Staunton city, Virginia",0.671810157192754,0.519271566523348,0.49584622823246
"2612","Ste. Genevieve County, Missouri",0.596531988058489,0.462542969278374,0.445716071332656
"2613","Stearns County, Minnesota",0.470561396424407,0.604884295980131,0.526519342914151
"2614","Steele County, Minnesota",0.59494338856664,0.468553429058955,0.449226121037177
"2615","Steele County, North Dakota",0.536946356890483,0.534357703322816,0.483247584489068
"2616","Stephens County, Georgia",0.642552698434233,0.585290998162083,0.53790373565896
"2617","Stephens County, Oklahoma",0.568359528597135,0.606933008912722,0.543505215506335
"2618","Stephens County, Texas",0.613281075479164,0.612029479656923,0.554190589666913
"2619","Stephenson County, Illinois",0.598644651667545,0.53891918454203,0.49715841205808
"2620","Steuben County, Indiana",0.450725144598498,0.552290056042002,0.481087047097898
"2621","Steuben County, New York",0.565760042671794,0.594679095090798,0.533407864584803
"2622","Stevens County, Kansas",0.647705934441947,0.537947332987318,0.504590608255313
"2623","Stevens County, Minnesota",0.732096904128367,0.53203803655555,0.513981855487341
"2624","Stevens County, Washington",0.619180954284164,0.510213321125319,0.480869430783
"2625","Stewart County, Georgia",0.89056299037044,0.527061855752674,0.534195642427673
"2626","Stewart County, Tennessee",0.804821564241448,0.41701509111567,0.457112766258005
"2627","Stillwater County, Montana",0.654904923484544,0.454007375741653,0.451363425671188
"2628","Stoddard County, Missouri",0.5258765780844,0.574369225822238,0.511209151530566
"2629","Stokes County, North Carolina",0.747701787534446,0.4387176552711,0.459114099135974
"2630","Stone County, Arkansas",0.63570439225621,0.530377031074204,0.497388500562022
"2631","Stone County, Mississippi",0.620132765644793,0.484607440492672,0.464175419812827
"2632","Stone County, Missouri",0.520278194757099,0.549691784024052,0.491553998342634
"2633","Storey County, Nevada",0.449977659335925,0.481455388336497,0.429216326916242
"2634","Story County, Iowa",0.801804199815154,0.513094643358726,0.512484795157928
"2635","Strafford County, New Hampshire",0.666381641982703,0.488090097094497,0.47461485744198
"2636","Stutsman County, North Dakota",0.580074652527467,0.547846836211772,0.50043229115497
"2637","Sublette County, Wyoming",0.20912776747878,0.669520128159553,0.542487966168385
"2638","Suffolk city, Virginia",0.621014359512018,0.493422712829656,0.47006257693052
"2639","Suffolk County, Massachusetts",0.686123243890513,0.759722956500193,0.693883558413522
"2640","Suffolk County, New York",0.511642466731437,0.61102853374669,0.538132883821446
"2641","Sullivan County, Indiana",0.738969722762258,0.449385762988738,0.463727245475375
"2642","Sullivan County, Missouri",0.562066285675335,0.519218351652886,0.476972535334695
"2643","Sullivan County, New Hampshire",0.507859400855931,0.561886197670563,0.498585959104184
"2644","Sullivan County, New York",0.65427149797531,0.541300739308787,0.507980386475867
"2645","Sullivan County, Pennsylvania",0.526433282076283,0.551464091983411,0.493943643646704
"2646","Sullivan County, Tennessee",0.64061532645342,0.575482176922931,0.530317975142283
"2647","Summers County, West Virginia",0.644442113709165,0.534076702614366,0.501380870033358
"2648","Summit County, Colorado",0.523119287196978,0.603414814876944,0.533715162529629
"2649","Summit County, Ohio",0.624449371671828,0.589753251864432,0.538557768187314
"2650","Summit County, Utah",0.430756045018946,0.727357174550649,0.634115935604337
"2651","Sumner County, Kansas",0.655635783807077,0.442746710563007,0.444717292005094
"2652","Sumner County, Tennessee",0.507665318084606,0.543419122429237,0.484670812794795
"2653","Sumter County, Alabama",0.978078053576961,0.5465058118282,0.558025074188253
"2654","Sumter County, Florida",0.40034671076305,0.663994303632231,0.567683692843535
"2655","Sumter County, Georgia",0.844511767975603,0.566439160262141,0.553251787101712
"2656","Sumter County, South Carolina",0.630334616130685,0.536897507964434,0.501015471711767
"2657","Sunflower County, Mississippi",0.771663251293871,0.577498911282334,0.550865294942714
"2658","Surry County, North Carolina",0.637143287172038,0.564721865512109,0.521904341599872
"2659","Surry County, Virginia",0.563874785185072,0.411735780749806,0.408094677743432
"2660","Susquehanna County, Pennsylvania",0.550434219437383,0.564384180813301,0.507683325319783
"2661","Sussex County, Delaware",0.540463774686074,0.552232230212012,0.496930771000794
"2662","Sussex County, New Jersey",0.515270654647483,0.522795384208512,0.471027698017861
"2663","Sussex County, Virginia",0.769270680675922,0.441360204942152,0.464394082985825
"2664","Sutter County, California",0.625914026426502,0.534983379911325,0.498950734178149
"2665","Sutton County, Texas",0.554043019412808,0.549131542717523,0.496965981691852
"2666","Suwannee County, Florida",0.615825222084916,0.553336066841522,0.510284254370235
"2667","Swain County, North Carolina",0.835146733354727,0.39340897407599,0.450012051389262
"2668","Sweet Grass County, Montana",0.648060274826412,0.546713477785127,0.510765628798176
"2669","Sweetwater County, Wyoming",0.544174919364031,0.468031305802138,0.439130074650052
"2670","Swift County, Minnesota",0.609725622573005,0.522307959534599,0.487452573058805
"2671","Swisher County, Texas",0.650032474879866,0.555510981716611,0.517301551769951
"2672","Switzerland County, Indiana",0.5636548644464,0.443253647981954,0.427217605723315
"2673","Talbot County, Georgia",1.00666669463384,0.51392260349114,0.542237427968739
"2674","Talbot County, Maryland",0.588888743259172,0.665895291336825,0.595659511839176
"2675","Taliaferro County, Georgia",0.744003090475114,0.442964979675413,0.460895453603586
"2676","Talladega County, Alabama",0.76802077845514,0.501156433716362,0.499760630879357
"2677","Tallahatchie County, Mississippi",0.791713650329643,0.559455947743862,0.541219288274207
"2678","Tallapoosa County, Alabama",0.662719425434335,0.578295523653341,0.535729199274377
"2679","Tama County, Iowa",0.501353157520647,0.467792718661748,0.430447362902907
"2680","Taney County, Missouri",0.588187877647271,0.560567993778783,0.511057958707531
"2681","Tangipahoa Parish, Louisiana",0.743866200344398,0.557532817257113,0.53299322960866
"2682","Taos County, New Mexico",0.754168825557701,0.58623871491686,0.554654256215401
"2683","Tarrant County, Texas",0.534515046604915,0.622694715273626,0.551268465950535
"2684","Tate County, Mississippi",0.718411464272017,0.471748326082798,0.473457352109997
"2685","Tattnall County, Georgia",0.80019328039339,0.555678668831885,0.539874583032077
"2686","Taylor County, Florida",0.512776330485066,0.577623636292715,0.511554651878175
"2687","Taylor County, Georgia",0.860408943851004,0.536483161745097,0.535857885906912
"2688","Taylor County, Iowa",0.615738502435649,0.499765342737111,0.473298369363437
"2689","Taylor County, Kentucky",0.674039482902696,0.533636645512163,0.505888613955312
"2690","Taylor County, Texas",0.558844757078842,0.604015044370516,0.539730398797455
"2691","Taylor County, West Virginia",0.722998494840343,0.480590243855534,0.479643240397913
"2692","Taylor County, Wisconsin",0.53361121323213,0.53251045196528,0.481322682404109
"2693","Tazewell County, Illinois",0.529533324087351,0.522682964755423,0.473553178541337
"2694","Tazewell County, Virginia",0.660470393516117,0.573223222116565,0.531677270932843
"2695","Tehama County, California",0.594668517586223,0.56968527066836,0.518852164053369
"2696","Telfair County, Georgia",0.627867053531408,0.586809004608133,0.536841051273308
"2697","Teller County, Colorado",0.577951966403668,0.492790955865375,0.46184339280225
"2698","Tensas Parish, Louisiana",0.766743972779947,0.62553322056129,0.585437302441962
"2699","Terrebonne Parish, Louisiana",0.611657009750445,0.590087294610865,0.536883615954494
"2700","Terrell County, Georgia",0.681476399097925,0.650863710174885,0.594754852290791
"2701","Terry County, Texas",0.553005884127148,0.531548518030244,0.484067381509022
"2702","Teton County, Idaho",0.432023424404134,0.524668288666878,0.456645403636401
"2703","Teton County, Montana",0.61751631401199,0.486090076589753,0.464661189882681
"2704","Teton County, Wyoming",0.128216186525066,0.922546801566302,0.862692722937728
"2705","Texas County, Missouri",0.731193087515349,0.471522933918862,0.475510731003578
"2706","Texas County, Oklahoma",0.564032693756961,0.4792543466144,0.450294953629021
"2707","Thayer County, Nebraska",0.504887747910826,0.588372507663624,0.518718488857106
"2708","Thomas County, Georgia",0.673412549298957,0.639282263573762,0.584265907719802
"2709","Thomas County, Kansas",0.727908002056571,0.533585688368865,0.514361938220422
"2710","Throckmorton County, Texas",0.469280191109918,0.751417724827878,0.663711471072272
"2711","Thurston County, Nebraska",0.758998174087745,0.483184600377128,0.487237488907627
"2712","Thurston County, Washington",0.612024508310744,0.474956474401876,0.456497292004965
"2713","Tift County, Georgia",0.819841008095301,0.568162851292996,0.55105697892045
"2714","Tillamook County, Oregon",0.577774420484043,0.519144989498061,0.479709698001458
"2715","Tillman County, Oklahoma",0.702383817626883,0.461779563960766,0.464633770725405
"2716","Tioga County, New York",0.648595867662802,0.490324751449227,0.472934463048559
